episode,reward,loss,epsilon,avg_delay,drops,steps
55,-32.6118,272.705194,0.7590,4.353,0,7
56,19.5792,210.389038,0.7553,4.208,0,1
57,-34.5690,239.239421,0.7515,7.615,0,7
58,18.4449,287.424843,0.7477,7.775,0,2
59,-12.4664,234.260386,0.7440,12.332,0,3
60,0.0000,229.757759,0.7403,0.000,0,2
61,-52.7820,215.417245,0.7366,13.910,0,5
62,-64.3739,199.085887,0.7329,8.748,0,9
63,7.3918,200.931179,0.7292,8.694,0,4
64,19.4803,194.370850,0.7256,5.197,0,1
65,-0.7597,187.968063,0.7219,7.597,0,3
66,-155.0361,190.434046,0.7183,7.194,0,12
67,8.8455,160.200490,0.7147,5.773,0,3
68,-45.1653,169.380663,0.7112,10.331,0,7
69,0.0000,153.432266,0.7076,0.000,0,2
70,-124.2717,153.569292,0.7041,7.119,0,10
71,-47.3823,178.135582,0.7005,7.941,1,6
72,-1.6936,165.389015,0.6970,4.234,0,4
73,19.4845,243.521240,0.6936,5.155,0,1
74,9.4770,156.814384,0.6901,5.230,0,2
75,-11.2327,159.879528,0.6866,12.327,0,4
76,19.1611,154.366943,0.6832,8.389,0,1
77,-346.5870,155.749198,0.6798,6.587,0,20
78,18.7313,147.105286,0.6764,6.343,0,2
79,17.7709,173.518417,0.6730,5.573,0,4
80,9.2795,177.929985,0.6696,7.205,0,2
81,18.4584,119.949738,0.6663,15.416,0,1
82,19.1663,81.465630,0.6630,8.337,0,1
83,15.6774,107.977661,0.6597,10.807,0,4
84,19.4801,165.574341,0.6564,5.199,0,1
85,18.7314,125.523991,0.6531,6.343,0,2
86,18.5593,124.818619,0.6498,7.204,0,2
87,-91.5512,111.747247,0.6466,7.756,0,7
88,-22.9909,135.938254,0.6433,9.970,0,5
89,-103.6168,119.460307,0.6401,6.028,0,10
90,-188.7385,119.871298,0.6369,7.944,0,15
91,-94.1268,110.266835,0.6337,5.158,0,9
92,-3.7252,122.737438,0.6306,9.313,0,4
93,9.1659,109.889618,0.6274,4.170,0,3
94,-12.6202,107.535400,0.6243,6.551,0,5
95,8.1310,102.956646,0.6211,6.230,0,4
96,-22.7960,110.554178,0.6180,6.990,0,4
97,17.2898,115.532749,0.6149,6.776,0,4
98,8.8532,118.008418,0.6119,5.734,0,3
99,6.5903,99.469121,0.6088,8.524,0,5
100,-21.2858,111.256842,0.6058,6.429,0,4
101,18.8566,84.793205,0.6027,5.717,0,2
102,18.7609,97.597885,0.5997,12.391,0,1
103,10.0000,104.515335,0.5967,0.000,0,1
104,9.3767,101.315083,0.5937,6.233,0,2
105,19.1706,118.785782,0.5908,8.294,0,1
106,0.0000,99.524803,0.5878,0.000,0,2
107,-14.6461,110.601077,0.5849,9.292,0,6
108,15.8584,101.733243,0.5820,8.283,0,5
109,18.7156,105.498325,0.5790,6.422,0,2
110,-114.1534,106.678979,0.5762,8.307,0,8
111,-22.3006,117.061462,0.5733,7.669,0,5
112,-154.4067,103.666404,0.5704,4.896,0,12
113,18.2457,128.900475,0.5676,8.772,0,2
114,19.5803,112.041611,0.5647,4.197,0,1
115,19.0760,115.745270,0.5619,9.240,0,1
116,19.0752,153.949280,0.5591,9.248,0,1
117,10.0000,84.067207,0.5563,0.000,0,1
118,-35.6115,124.572757,0.5535,8.016,0,8
119,-45.0897,118.904536,0.5507,8.483,0,6
120,9.2467,114.925442,0.5480,7.533,0,2
121,-22.2928,113.549040,0.5452,5.732,0,4
122,17.0982,124.573013,0.5425,7.255,0,4
123,17.9226,102.554232,0.5398,6.925,0,3
124,19.5826,116.848427,0.5371,4.174,0,1
125,18.8162,78.602158,0.5344,5.919,0,2
126,-56.0111,111.334235,0.5318,7.514,0,9
127,18.4532,80.862057,0.5291,7.734,0,2
128,18.7690,121.277275,0.5264,12.310,0,1
129,18.4556,99.692680,0.5238,7.722,0,2
130,15.3534,108.089610,0.5212,7.744,0,6
131,-3.4929,109.176214,0.5186,11.643,0,3
132,7.8197,113.397267,0.5160,5.451,0,5
133,17.2831,123.745623,0.5134,6.792,0,4
134,19.0501,102.350990,0.5108,4.749,0,2
135,-45.4075,111.598679,0.5083,6.759,0,8
136,19.6851,130.307037,0.5058,3.149,0,1
137,-2.3716,101.764994,0.5032,7.905,0,3
138,9.3785,111.021076,0.5007,6.215,0,2
139,-11.8474,105.626620,0.4982,9.237,0,3
140,10.0000,82.431274,0.4957,0.000,0,1
141,-11.6547,114.211143,0.4932,8.273,0,3
142,19.0507,101.575600,0.4908,4.747,0,2
143,17.8337,117.313698,0.4883,10.832,0,2
144,2.9304,115.014824,0.4859,6.899,1,3
145,9.4776,89.190971,0.4834,5.224,0,2
146,19.2775,106.986679,0.4810,7.225,0,1
147,18.4446,103.562576,0.4786,7.777,0,2
148,-0.5178,78.480258,0.4762,5.178,0,3
149,-90.0528,100.828294,0.4738,7.218,1,8
150,-13.5241,116.542657,0.4715,8.810,0,5
151,19.1446,112.776543,0.4691,4.277,0,2
152,18.6502,103.019047,0.4668,6.749,0,2
153,17.8951,94.541026,0.4644,7.016,0,3
154,10.0000,108.912384,0.4621,0.000,0,1
155,19.4778,99.849792,0.4598,5.222,0,1
156,18.7366,121.230934,0.4575,6.317,0,2
157,17.9346,90.911636,0.4552,10.327,0,2
158,18.7392,103.252693,0.4529,6.304,0,2
159,19.2757,73.859871,0.4507,7.243,0,1
160,17.3060,108.003006,0.4484,6.735,0,4
161,18.8556,75.684769,0.4462,5.722,0,2
162,18.8550,93.388042,0.4440,5.725,0,2
163,7.9411,92.576884,0.4417,10.295,0,3
164,-2.3882,98.723829,0.4395,7.961,0,3
165,16.0856,92.859523,0.4373,9.786,0,4
166,18.7434,112.339855,0.4351,6.283,0,2
167,19.4815,98.078636,0.4330,5.185,0,1
168,-1.4577,116.499084,0.4308,7.288,0,4
169,17.9033,95.731730,0.4286,5.242,0,4
170,19.3768,89.873383,0.4265,6.232,0,1
171,19.3751,79.699242,0.4244,6.249,0,1
172,19.0503,92.393261,0.4223,4.749,0,2
173,18.6517,92.871582,0.4201,6.741,0,2
174,9.1620,122.615578,0.4180,8.380,0,2
175,19.4784,115.275368,0.4159,5.216,0,1
176,16.2314,110.168806,0.4139,7.537,0,5
177,18.7203,98.513046,0.4118,6.399,0,2
178,8.6592,113.371414,0.4097,6.704,0,3
179,-32.7142,106.320916,0.4077,5.428,0,6
180,17.3130,131.441254,0.4057,6.718,0,4
181,19.6833,133.913376,0.4036,3.167,0,1
182,19.6811,155.622803,0.4016,3.189,0,1
183,18.8603,109.598167,0.3996,5.698,0,2
184,8.9659,99.654701,0.3976,5.171,0,3
185,19.5809,102.475815,0.3956,4.191,0,1
186,18.7623,84.192917,0.3936,12.377,0,1
187,-31.4648,98.851168,0.3917,4.883,0,6
188,19.1767,107.118912,0.3897,8.233,0,1
189,-2.8626,96.303640,0.3878,7.157,0,4
190,-33.7048,113.370076,0.3858,9.262,0,5
191,8.7705,108.754906,0.3839,12.295,0,2
192,-83.7859,101.918457,0.3820,5.408,0,9
193,16.8662,102.531815,0.3801,7.835,0,4
194,-48.1444,106.297006,0.3782,5.241,1,7
195,0.0000,99.512455,0.3763,0.000,0,2
196,8.7617,115.628452,0.3744,12.383,0,2
197,18.0234,117.999265,0.3725,6.589,0,3
198,19.5721,111.287354,0.3707,4.279,0,1
199,18.4634,99.281654,0.3688,15.366,0,1
200,-2.2280,99.146594,0.3670,4.456,0,5
201,-227.5939,92.136265,0.3651,9.492,0,16
202,10.0000,92.920647,0.3633,0.000,0,1
203,19.1638,90.221779,0.3615,8.362,0,1
204,-11.4821,108.594639,0.3597,4.940,0,4
205,-92.0727,107.939132,0.3579,10.363,0,7
206,18.1013,86.629791,0.3561,9.493,0,2
207,19.5635,79.231117,0.3543,4.365,0,1
208,-33.5980,104.083344,0.3525,7.196,0,6
209,-25.3132,114.017275,0.3508,8.855,0,6
210,18.1325,116.838997,0.3490,9.338,0,2
211,8.8384,95.150742,0.3473,5.808,0,3
212,19.1645,95.297920,0.3455,8.355,0,1
213,19.5600,83.837677,0.3438,4.400,0,1
214,17.2706,84.023432,0.3421,9.098,0,3
215,9.1580,113.298702,0.3404,8.420,0,2
216,-12.0130,102.676876,0.3387,6.710,0,4
217,10.0000,106.779457,0.3370,0.000,0,1
218,17.3893,110.164579,0.3353,8.702,0,3
219,19.3731,106.458641,0.3336,6.269,0,1
220,18.1244,105.862465,0.3320,6.252,0,3
221,19.4807,91.167641,0.3303,5.193,0,1
222,8.8543,107.857689,0.3286,5.728,0,3
223,19.4769,37.812744,0.3270,5.231,0,1
224,8.2178,112.338661,0.3254,8.911,0,3
225,10.0000,126.312263,0.3237,0.000,0,1
226,19.5735,106.967415,0.3221,4.265,0,1
227,7.5030,77.857751,0.3205,8.323,0,4
228,-4.6932,103.816519,0.3189,9.386,0,5
229,7.8001,98.515343,0.3173,7.333,0,4
230,-1.9842,97.597036,0.3157,6.614,0,3
231,18.9662,109.366768,0.3141,10.338,0,1
232,19.2718,107.405930,0.3126,7.282,0,1
233,18.7521,113.406456,0.3110,12.479,0,1
234,19.2690,83.649658,0.3095,7.310,0,1
235,18.8385,88.147110,0.3079,5.807,0,2
236,-20.5304,98.222630,0.3064,5.304,0,5
237,9.1607,117.151859,0.3048,8.393,0,2
238,19.4816,115.364052,0.3033,5.184,0,1
239,19.5694,88.488518,0.3018,4.306,0,1
240,-12.2889,93.194679,0.3003,7.630,0,4
241,19.6742,118.207405,0.2988,3.258,0,1
242,18.8387,88.408451,0.2973,5.807,0,2
243,19.6768,123.360085,0.2958,3.232,0,1
244,19.3687,103.212257,0.2943,6.313,0,1
245,18.7407,96.707451,0.2929,6.297,0,2
246,19.0644,79.181351,0.2914,9.356,0,1
247,8.6334,86.721691,0.2899,6.833,0,3
248,-2.2037,95.369453,0.2885,5.509,0,4
249,9.2734,89.832348,0.2870,7.266,0,2
250,19.6808,90.196861,0.2856,3.192,0,1
251,-24.8957,88.848141,0.2842,9.791,0,5
252,19.5719,110.527359,0.2828,4.281,0,1
253,18.0710,98.308968,0.2813,6.430,0,3
254,18.1312,109.540569,0.2799,9.344,0,2
255,19.6780,89.669250,0.2785,3.220,0,1
256,-20.7712,80.085642,0.2771,7.712,0,3
257,9.3695,87.030010,0.2758,6.305,0,2
258,18.8411,98.668125,0.2744,5.795,0,2
259,18.7154,92.450520,0.2730,6.423,0,2
260,18.2310,99.735737,0.2716,8.845,0,2
261,18.9584,123.168571,0.2703,10.416,0,1
262,-2.2136,92.915504,0.2689,5.534,0,4
263,19.6762,84.649307,0.2676,3.238,0,1
264,18.7027,102.629593,0.2663,6.486,0,2
265,-65.1420,92.589510,0.2649,6.427,0,10
266,19.3740,92.480820,0.2636,6.260,0,1
267,8.7402,82.425209,0.2623,6.299,0,3
268,-21.7935,95.858776,0.2610,4.484,0,4
269,18.4388,74.741913,0.2597,15.612,0,1
270,19.1575,70.651428,0.2584,8.425,0,1
271,18.6250,89.818631,0.2571,4.583,0,3
272,18.5420,112.888584,0.2558,7.290,0,2
273,18.7099,75.433189,0.2545,6.451,0,2
274,18.6190,82.649357,0.2532,6.905,0,2
275,19.1604,155.773575,0.2520,8.396,0,1
276,10.0000,72.702248,0.2507,0.000,0,1
277,19.1572,110.951614,0.2495,8.428,0,1
278,10.0000,66.602165,0.2482,0.000,0,1
279,19.0503,106.104969,0.2470,4.749,0,2
280,18.8461,93.946186,0.2457,5.769,0,2
281,-1.5842,94.317556,0.2445,7.921,0,4
282,17.8211,97.487598,0.2433,10.895,0,2
283,17.7189,97.013142,0.2421,11.406,0,2
284,9.5682,99.142578,0.2409,4.318,0,2
285,-1.2757,88.920176,0.2397,6.378,0,4
286,9.2679,101.496975,0.2385,7.321,0,2
287,19.1570,123.658142,0.2373,8.430,0,1
288,18.4282,86.578945,0.2361,7.859,0,2
289,17.4747,89.880470,0.2349,8.418,0,3
290,19.0702,102.788460,0.2337,9.298,0,1
291,18.6384,104.514023,0.2326,6.808,0,2
292,18.7521,78.157200,0.2314,6.240,0,2
293,17.4028,82.111813,0.2302,6.493,0,4
294,19.2354,81.038475,0.2291,7.646,0,1
295,18.3191,97.613678,0.2279,8.405,0,2
296,17.4527,90.207243,0.2268,6.368,0,4
297,10.0000,94.670464,0.2257,0.000,0,1
298,9.3636,82.684364,0.2245,6.364,0,2
299,17.4867,89.490763,0.2234,8.378,0,3
300,18.4331,101.248070,0.2223,7.834,0,2
301,-100.7606,87.749473,0.2212,3.803,0,8
302,19.0635,109.048744,0.2201,9.365,0,1
303,9.1689,95.602680,0.2190,8.311,0,2
304,17.9045,94.656720,0.2179,6.985,0,3
305,10.0000,122.866425,0.2168,0.000,0,1
306,19.2231,67.279839,0.2157,7.769,0,1
307,9.1573,94.519512,0.2146,8.427,0,2
308,18.4293,121.916618,0.2136,7.853,0,2
309,19.2236,97.492676,0.2125,7.764,0,1
310,-1.6061,79.264315,0.2114,5.354,0,3
311,9.1523,79.960560,0.2104,8.477,0,2
312,-23.9372,99.939420,0.2093,6.562,0,6
313,9.4712,75.152554,0.2083,5.288,0,2
314,18.2085,89.727648,0.2072,5.972,0,3
315,18.4419,93.918934,0.2062,7.790,0,2
316,19.3483,93.151031,0.2052,6.517,0,1
317,8.3178,85.525862,0.2041,5.607,0,4
318,9.1597,77.964523,0.2031,8.403,0,2
319,18.3585,88.595718,0.2021,8.208,0,2
320,6.4291,94.966473,0.2011,7.142,0,6
321,9.4763,111.965027,0.2001,5.237,0,2
322,17.6664,104.091772,0.1991,5.834,0,4
323,17.9905,99.959396,0.1981,6.698,0,3
324,19.4750,115.720627,0.1971,5.250,0,1
325,18.8360,89.021481,0.1961,5.820,0,2
326,19.6799,77.020493,0.1951,3.201,0,1
327,9.1474,87.135937,0.1942,8.526,0,2
328,-7.0918,90.402115,0.1932,10.459,1,3
329,18.8426,107.928528,0.1922,5.787,0,2
330,-20.6362,93.751849,0.1913,6.362,0,3
331,8.3091,74.473357,0.1903,5.636,0,4
332,-41.4486,81.646959,0.1893,7.243,0,4
333,18.1185,88.637894,0.1884,9.408,0,2
334,18.8063,96.208248,0.1875,5.969,0,2
335,-0.5332,83.333440,0.1865,5.332,0,3
336,8.6386,117.708445,0.1856,6.807,0,3
337,-0.5259,99.036517,0.1847,5.259,0,3
338,-0.5273,79.470016,0.1837,5.273,0,3
339,9.5771,90.138714,0.1828,4.229,0,2
340,18.9499,87.098885,0.1819,10.501,0,1
341,18.7209,93.583549,0.1810,6.395,0,2
342,8.8482,87.651934,0.1801,5.759,0,3
343,-0.4360,103.897385,0.1792,4.360,0,3
344,17.4858,86.991231,0.1783,8.381,0,3
345,19.1591,81.030373,0.1774,8.409,0,1
346,8.6357,90.316739,0.1765,6.821,0,3
347,9.0703,103.975231,0.1756,9.297,0,2
348,18.4291,106.322487,0.1748,7.854,0,2
349,10.0000,73.550285,0.1739,0.000,0,1
350,17.9189,82.363934,0.1730,10.405,0,2
351,18.9569,98.742950,0.1721,10.431,0,1
352,18.6387,85.648632,0.1713,6.807,0,2
353,16.7464,90.047911,0.1704,6.507,0,5
354,17.4907,85.578995,0.1696,8.364,0,3
355,18.8459,63.854004,0.1687,5.770,0,2
356,17.1685,87.925715,0.1679,9.438,0,3
357,19.1677,115.637703,0.1670,8.323,0,1
358,17.7174,87.211750,0.1662,11.413,0,2
359,18.2034,84.739489,0.1654,5.989,0,3
360,17.9212,92.228405,0.1646,10.394,0,2
361,18.4319,88.547832,0.1637,7.841,0,2
362,9.4727,92.542702,0.1629,5.273,0,2
363,-4.5958,99.390321,0.1621,7.660,0,6
364,19.3675,64.614738,0.1613,6.325,0,1
365,19.6762,90.027725,0.1605,3.238,0,1
366,3.4279,95.998520,0.1597,7.861,1,2
367,8.2929,77.675135,0.1589,5.690,0,4
368,19.6755,87.911369,0.1581,3.245,0,1
369,-11.3670,99.779905,0.1573,4.557,0,4
370,-60.0000,89.292891,0.1565,0.000,0,4
371,18.4361,97.144955,0.1557,7.820,0,2
372,-0.8439,82.644570,0.1549,4.220,0,4
373,10.0000,109.425362,0.1542,0.000,0,1
374,19.4738,91.839249,0.1534,5.262,0,1
375,18.8438,75.025764,0.1526,5.781,0,2
376,18.0008,96.128319,0.1519,6.664,0,3
377,19.6776,101.939232,0.1511,3.224,0,1
378,19.2305,86.712387,0.1504,7.695,0,1
379,10.0000,56.231876,0.1496,0.000,0,1
380,18.6408,96.046600,0.1489,6.796,0,2
381,18.7290,73.830189,0.1481,6.355,0,2
382,19.4783,99.168495,0.1474,5.217,0,1
383,-2.4731,89.725386,0.1466,6.183,0,4
384,18.7217,92.154652,0.1459,6.391,0,2
385,19.0311,78.791538,0.1452,4.844,0,2
386,18.4358,75.737915,0.1444,7.821,0,2
387,18.4390,81.262920,0.1437,7.805,0,2
388,17.9185,77.373322,0.1430,6.938,0,3
389,-22.4258,99.397726,0.1423,6.064,0,4
390,19.4718,67.499397,0.1416,5.282,0,1
391,18.0033,90.000679,0.1409,6.656,0,3
392,19.3755,85.650993,0.1402,6.245,0,1
393,10.0000,77.370506,0.1395,0.000,0,1
394,-2.6027,103.823376,0.1388,6.507,0,4
395,10.0000,91.696037,0.1381,0.000,0,1
396,19.2332,117.056305,0.1374,7.668,0,1
397,7.9138,82.836700,0.1367,10.431,0,3
398,19.3642,86.153061,0.1360,6.358,0,1
399,18.7586,121.691170,0.1353,12.414,0,1
400,17.2157,95.573343,0.1347,6.961,0,4
401,19.3704,117.579582,0.1340,6.296,0,1
402,19.5523,99.057198,0.1333,4.477,0,1
403,19.1699,64.460449,0.1326,8.301,0,1
404,17.8680,96.879353,0.1320,5.330,0,4
405,18.6407,72.208796,0.1313,6.797,0,2
406,9.5743,103.675251,0.1307,4.257,0,2
407,8.8466,98.466451,0.1300,5.767,0,3
408,18.6433,100.304840,0.1294,6.784,0,2
409,19.2744,97.993103,0.1287,7.256,0,1
410,19.6767,93.965981,0.1281,3.233,0,1
411,18.3023,99.329900,0.1274,5.659,0,3
412,19.1597,57.008781,0.1268,8.403,0,1
413,9.4733,63.323505,0.1262,5.267,0,2
414,19.0340,83.552166,0.1255,4.830,0,2
415,18.7130,80.091526,0.1249,6.435,0,2
416,19.5723,73.787064,0.1243,4.277,0,1
417,0.0000,102.476078,0.1237,0.000,0,2
418,18.8402,79.669949,0.1230,5.799,0,2
419,18.8516,77.307938,0.1224,5.742,0,2
420,19.4696,78.985672,0.1218,5.304,0,1
421,18.4388,89.428867,0.1212,7.806,0,2
422,10.0000,80.629341,0.1206,0.000,0,1
423,19.2122,73.237434,0.1200,7.878,0,1
424,19.1500,103.458485,0.1194,4.250,0,2
425,18.7042,93.594807,0.1188,6.479,0,2
426,19.1441,82.893475,0.1182,4.280,0,2
427,18.6970,49.908478,0.1176,6.515,0,2
428,18.6306,124.067398,0.1170,6.847,0,2
429,10.0000,111.470596,0.1164,0.000,0,1
430,19.1614,69.707275,0.1159,8.386,0,1
431,19.4712,65.864609,0.1153,5.288,0,1
432,8.6308,79.526907,0.1147,4.564,0,4
433,18.8300,84.473629,0.1141,5.850,0,2
434,18.7196,93.668270,0.1136,6.402,0,2
435,19.2613,91.434830,0.1130,7.387,0,1
436,18.4426,71.246849,0.1124,15.574,0,1
437,18.1994,90.792638,0.1119,6.002,0,3
438,19.0966,79.487556,0.1113,9.034,0,1
439,3.1109,85.808726,0.1107,6.297,1,3
440,10.0000,78.023254,0.1102,0.000,0,1
441,18.7964,77.635010,0.1096,6.018,0,2
442,19.3587,106.747620,0.1091,6.413,0,1
443,8.2775,94.790195,0.1085,8.613,0,3
444,17.9177,85.036870,0.1080,6.941,0,3
445,17.4683,90.518522,0.1075,8.439,0,3
446,18.1994,85.017303,0.1069,6.002,0,3
447,18.2146,96.072268,0.1064,5.951,0,3
448,18.5437,92.830223,0.1059,7.282,0,2
449,18.8545,69.537849,0.1053,5.728,0,2
450,9.1693,86.031376,0.1048,8.307,0,2
451,18.8505,107.444016,0.1043,5.747,0,2
452,18.7176,78.066505,0.1038,6.412,0,2
453,9.2283,87.460896,0.1032,7.717,0,2
454,19.1550,57.236660,0.1027,8.450,0,1
455,18.2101,91.031156,0.1022,5.966,0,3
456,-1.6168,85.897055,0.1017,8.084,0,4
457,19.4770,77.742577,0.1012,5.230,0,1
458,18.2126,89.997999,0.1007,5.958,0,3
459,-2.4856,69.778760,0.1002,8.285,0,3
460,19.0613,83.995239,0.0997,9.387,0,1
461,18.8377,76.937969,0.0992,5.811,0,2
462,18.4318,85.736046,0.0987,7.841,0,2
463,19.2718,118.347588,0.0982,7.282,0,1
464,18.7343,76.392448,0.0977,6.329,0,2
465,18.4360,87.304752,0.0972,7.820,0,2
466,18.7276,74.615879,0.0967,6.362,0,2
467,19.0663,58.717602,0.0962,9.337,0,1
468,19.0347,102.638638,0.0958,4.827,0,2
469,0.0000,62.459639,0.0953,0.000,0,2
470,17.9260,70.524397,0.0948,10.370,0,2
471,19.4781,69.335098,0.0943,5.219,0,1
472,9.4764,82.925713,0.0939,5.236,0,2
473,18.4350,73.920885,0.0934,7.825,0,2
474,10.0000,100.142471,0.0929,0.000,0,1
475,10.0000,61.501598,0.0925,0.000,0,1
476,9.4717,80.154144,0.0920,5.283,0,2
477,7.8631,78.988688,0.0915,5.342,0,5
478,9.4707,117.410973,0.0911,5.293,0,2
479,19.1631,92.661034,0.0906,8.369,0,1
480,10.0000,57.459606,0.0902,0.000,0,1
481,-30.0000,75.461854,0.0897,0.000,0,3
482,7.9878,76.213645,0.0893,6.707,0,4
483,19.1664,86.530853,0.0888,8.336,0,1
484,18.8257,81.694752,0.0884,5.872,0,2
485,17.9950,65.736148,0.0879,6.683,0,3
486,19.4728,59.359737,0.0875,5.272,0,1
487,9.4740,71.311003,0.0871,5.260,0,2
488,10.0000,96.310463,0.0866,0.000,0,1
489,10.0000,59.134659,0.0862,0.000,0,1
490,19.5636,79.121277,0.0858,4.364,0,1
491,19.2218,91.736839,0.0853,7.782,0,1
492,9.1685,64.329210,0.0849,8.315,0,2
493,9.4671,86.438469,0.0845,5.329,0,2
494,8.7519,61.824875,0.0841,12.481,0,2
495,9.4698,92.802704,0.0836,5.302,0,2
496,-24.1814,78.235767,0.0832,8.363,0,5
497,19.2275,87.964989,0.0828,7.725,0,1
498,7.6024,85.722137,0.0824,11.988,0,3
499,-1.5496,67.800503,0.0820,15.496,0,3
500,18.7592,78.699429,0.0816,6.204,0,2
501,18.9493,82.519997,0.0812,10.507,0,1
502,19.3265,101.713150,0.0808,6.735,0,1
503,8.6722,78.571889,0.0804,6.639,0,3
504,19.4666,87.403267,0.0800,5.334,0,1
505,19.4581,78.568253,0.0796,5.419,0,1
506,9.4679,87.016594,0.0792,5.321,0,2
507,18.4332,56.510406,0.0788,15.668,0,1
508,18.9418,109.202316,0.0784,10.582,0,1
509,18.8297,78.204426,0.0780,5.852,0,2
510,19.6716,69.937637,0.0776,3.284,0,1
511,10.0000,91.410805,0.0772,0.000,0,1
512,-19.3266,98.041206,0.0768,10.816,1,4
513,17.9819,93.208687,0.0764,6.727,0,3
514,19.6600,65.872330,0.0760,3.400,0,1
515,18.8151,90.278149,0.0757,5.925,0,2
516,18.9297,75.714893,0.0753,5.352,0,2
517,18.9417,83.603668,0.0749,10.583,0,1
518,19.0272,98.651867,0.0745,4.864,0,2
519,17.4419,72.012344,0.0742,8.527,0,3
520,18.4121,65.028717,0.0738,7.940,0,2
521,17.5854,72.143850,0.0734,6.036,0,4
522,9.0554,80.109154,0.0731,9.446,0,2
523,18.8154,69.983574,0.0727,5.923,0,2
524,17.4191,84.021821,0.0723,8.603,0,3
525,-2.8886,88.210904,0.0720,7.221,0,4
526,19.1615,108.288147,0.0716,8.385,0,1
527,8.7409,73.611973,0.0712,6.295,0,3
528,10.0000,77.615402,0.0709,0.000,0,1
529,19.2014,38.788975,0.0705,7.986,0,1
530,8.8407,85.307604,0.0702,5.796,0,3
531,18.9188,85.114483,0.0698,5.406,0,2
532,19.1768,75.974976,0.0695,8.232,0,1
533,9.0121,93.734703,0.0691,4.940,0,3
534,18.8119,67.887585,0.0688,5.940,0,2
535,17.9631,84.955538,0.0684,6.790,0,3
536,18.1920,68.550410,0.0681,6.027,0,3
537,10.0000,72.102432,0.0678,0.000,0,1
538,19.1975,68.945457,0.0674,8.025,0,1
539,10.0000,106.018875,0.0671,0.000,0,1
540,18.4134,55.058481,0.0668,7.933,0,2
541,18.9513,93.280258,0.0664,10.487,0,1
542,17.8865,77.223534,0.0661,10.568,0,2
543,9.1416,81.055420,0.0658,8.584,0,2
544,17.9085,68.591232,0.0654,10.457,0,2
545,-1.6876,91.750969,0.0651,5.625,0,3
546,18.8286,88.497028,0.0648,5.857,0,2
547,16.8045,76.948011,0.0645,7.989,0,4
548,18.1820,75.260977,0.0641,6.060,0,3
549,19.4684,69.948799,0.0638,5.316,0,1
550,19.6743,91.138817,0.0635,3.257,0,1
551,2.9455,83.434167,0.0632,6.848,1,3
552,-3.5167,74.759251,0.0629,8.792,0,4
