episode,reward,loss,epsilon,avg_delay,drops,steps
106,18.9696,796.236694,0.5878,10.304,0,1
107,19.1616,554.393066,0.5849,4.192,0,2
108,19.6828,767.281555,0.5820,3.172,0,1
109,-105.0812,496.225335,0.5790,5.646,0,9
110,-281.9676,601.778362,0.5762,6.649,0,21
111,-5.3613,569.706584,0.5733,8.935,0,6
112,-44.4491,618.706744,0.5704,6.356,0,7
113,-64.3081,602.715668,0.5676,4.308,0,10
114,-2.6287,613.596252,0.5647,6.572,0,4
115,19.4845,717.015625,0.5619,5.155,0,1
116,-90.1305,597.264267,0.5591,8.442,0,12
117,19.1647,543.178955,0.5563,4.177,0,2
118,-270.5288,532.270167,0.5535,9.572,0,17
119,-25.6603,543.353806,0.5507,14.151,0,4
120,-399.4947,565.551620,0.5480,7.912,0,23
121,-16.3895,573.078316,0.5452,9.128,0,8
122,-129.8261,651.593975,0.5425,8.188,0,14
123,-316.2102,591.103389,0.5398,8.105,0,22
124,17.2098,624.692200,0.5371,9.301,0,3
125,19.4837,931.592529,0.5344,5.163,0,1
126,-2.4756,588.378184,0.5318,8.252,0,3
127,-197.9708,581.664429,0.5291,7.971,0,15
128,-24.5541,524.476501,0.5264,9.108,0,5
129,-77.4423,563.892961,0.5238,9.303,0,9
130,18.9670,491.974976,0.5212,10.330,0,1
131,-204.8862,630.309190,0.5186,6.980,0,15
132,19.1714,837.893555,0.5160,8.286,0,1
133,-46.7240,639.942708,0.5134,9.606,0,9
134,-517.4697,594.580903,0.5108,6.988,0,31
135,-12.5858,665.213893,0.5083,8.619,0,6
136,-1050.1255,576.319763,0.5058,9.757,1,50
137,19.0607,585.387482,0.5032,4.696,0,2
138,19.4823,695.645142,0.5007,5.177,0,1
139,-264.0243,553.888379,0.4982,8.049,0,15
140,18.4462,607.396881,0.4957,7.769,0,2
141,9.4815,619.305954,0.4932,5.185,0,2
142,18.6474,574.703603,0.4908,4.509,0,3
143,-858.6586,537.602187,0.4883,5.377,1,48
144,-1.0400,450.235046,0.4859,5.200,0,4
145,-64.7626,655.062415,0.4834,6.804,0,9
146,10.0000,366.498047,0.4810,0.000,0,1
147,-789.0702,493.963923,0.4786,8.550,0,42
148,-0.5161,441.928935,0.4762,5.161,0,3
149,10.0000,530.443176,0.4738,0.000,0,1
150,8.9687,516.636139,0.4715,10.313,0,2
151,-460.4337,599.128562,0.4691,5.491,0,28
152,19.1732,486.712524,0.4668,8.268,0,1
153,-10.7405,666.233691,0.4644,3.703,0,5
154,18.9720,353.757477,0.4621,10.280,0,1
155,-118.3938,676.218950,0.4598,8.394,0,11
156,-23.2322,582.958539,0.4575,6.464,0,5
157,19.4818,557.048889,0.4552,5.182,0,1
158,-246.0342,549.706509,0.4529,6.034,0,16
159,6.7871,449.851520,0.4507,8.032,0,5
160,18.4442,371.377716,0.4484,7.779,0,2
161,-24.7870,624.002823,0.4462,7.978,0,6
162,-900.3757,613.968061,0.4440,8.412,0,50
163,-86.9490,614.349759,0.4417,6.949,0,10
164,17.0124,523.022430,0.4395,9.959,0,3
165,18.7510,572.073273,0.4373,6.245,0,2
166,-501.6820,607.020945,0.4351,9.201,1,29
167,-22.5765,581.088455,0.4330,12.883,0,4
168,6.6874,669.130847,0.4308,8.282,0,5
169,-43.6262,645.878474,0.4286,6.044,0,6
170,9.3777,528.611893,0.4265,6.223,0,2
171,-87.0803,678.557544,0.4244,7.080,0,10
172,-327.1583,579.418771,0.4223,8.171,0,22
173,17.8127,576.700328,0.4201,7.291,0,3
174,19.5819,973.245605,0.4180,4.181,0,1
175,9.5684,688.539154,0.4159,4.316,0,2
176,-255.4960,588.901728,0.4139,6.107,0,16
177,-988.2100,579.118930,0.4118,8.307,2,50
178,-1197.6351,590.379945,0.4097,9.797,0,50
179,-3.4347,653.839005,0.4077,8.587,0,4
180,-21.9600,479.940323,0.4057,9.800,0,4
181,18.4583,397.584778,0.4036,15.417,0,1
182,-147.9385,671.511248,0.4016,6.615,0,12
183,19.4823,792.742004,0.3996,5.177,0,1
184,-961.9463,662.410638,0.3976,7.429,0,50
185,-110.4176,652.000048,0.3956,8.681,0,12
186,9.1722,600.165588,0.3936,8.278,0,2
187,-239.0665,637.061279,0.3917,10.593,0,18
188,18.2503,868.515533,0.3897,8.748,0,2
189,16.7995,641.757484,0.3878,8.001,0,4
190,19.4823,553.258484,0.3858,5.177,0,1
191,18.9676,562.627502,0.3839,10.324,0,1
192,9.4812,831.682800,0.3820,5.188,0,2
193,-13.2022,765.033337,0.3801,8.006,0,5
194,2.9125,477.931325,0.3782,6.958,1,3
195,16.7899,704.709549,0.3763,8.025,0,4
196,18.3398,814.220520,0.3744,8.301,0,2
197,17.7235,543.117310,0.3725,7.588,0,3
198,-74.4438,681.615952,0.3707,8.888,0,8
199,-94.1966,588.761425,0.3688,5.995,0,8
200,-93.4644,667.199051,0.3670,4.949,0,8
201,-188.2594,554.730560,0.3651,9.177,0,13
202,19.2334,785.230652,0.3633,7.666,0,1
203,-635.7472,535.416153,0.3615,5.747,0,29
204,-1.6869,621.161102,0.3597,8.434,0,4
205,-32.4491,645.429988,0.3579,4.898,0,6
206,19.4732,679.810791,0.3561,5.268,0,1
207,-267.1512,655.896295,0.3543,4.767,0,19
208,-92.0888,667.807144,0.3525,6.963,0,8
209,-329.0959,707.258648,0.3508,5.053,0,22
210,-220.6429,721.607723,0.3490,4.702,1,14
211,10.0000,655.446350,0.3473,0.000,0,1
212,19.0711,765.278687,0.3455,9.289,0,1
213,19.2281,522.354858,0.3438,7.719,0,1
214,-283.2248,704.949087,0.3421,7.779,0,18
215,-42.1004,600.355792,0.3404,7.001,0,5
216,-924.0147,694.319673,0.3387,7.237,0,50
217,18.7611,468.962036,0.3370,12.389,0,1
218,-137.9038,785.826625,0.3353,7.185,0,12
219,-94.6747,654.957375,0.3336,6.678,0,8
220,10.0000,391.628540,0.3320,0.000,0,1
221,-614.9924,673.774984,0.3303,7.810,0,35
222,15.3149,685.451208,0.3286,9.370,0,5
223,8.7562,658.537598,0.3270,12.438,0,2
224,18.4271,429.924133,0.3254,7.864,0,2
225,-830.0404,632.548162,0.3237,8.149,1,45
226,18.8503,679.672577,0.3221,5.748,0,2
227,7.9856,756.386200,0.3205,6.715,0,4
228,-21.0393,775.649048,0.3189,10.393,0,3
229,-142.6118,597.663703,0.3173,5.224,0,9
230,19.5683,648.286255,0.3157,4.317,0,1
231,-261.5711,552.686466,0.3141,7.714,0,16
232,19.1600,651.688293,0.3126,8.400,0,1
233,-47.2386,743.917013,0.3110,4.477,1,6
234,-33.2556,668.693913,0.3095,5.426,0,7
235,-552.7161,648.503853,0.3079,6.681,0,35
236,-434.3655,740.841262,0.3064,5.131,0,28
237,17.9213,711.818024,0.3048,10.394,0,2
238,8.6323,548.802734,0.3033,6.838,0,3
239,7.9057,766.092590,0.3018,6.981,0,4
240,-72.9225,653.444101,0.3003,7.306,0,7
241,19.1587,665.354828,0.2988,4.206,0,2
242,-972.5869,668.314293,0.2973,5.019,0,50
243,-106.6863,734.958213,0.2958,6.078,0,11
244,-21.7741,598.817322,0.2943,8.871,0,4
245,-33.7415,582.902962,0.2929,12.472,0,4
246,7.9165,631.611989,0.2914,10.417,0,3
247,-14.3473,671.728844,0.2899,14.491,0,4
248,19.6774,357.922180,0.2885,3.226,0,1
249,-54.1332,689.474392,0.2870,5.905,0,8
250,-275.4944,638.675499,0.2856,6.559,1,19
251,8.4349,750.556539,0.2842,7.826,0,3
252,9.1591,677.756348,0.2828,8.409,0,2
253,18.8375,730.667908,0.2813,5.812,0,2
254,-489.4055,770.884058,0.2799,5.225,0,26
255,-66.3052,642.895549,0.2785,7.006,0,9
256,-22.9314,712.079707,0.2771,7.328,0,6
257,10.0000,802.161682,0.2758,0.000,0,1
258,-772.5652,773.921470,0.2744,6.099,2,41
259,17.9143,825.733297,0.2730,6.952,0,3
260,19.3667,881.737793,0.2716,6.333,0,1
261,16.9603,510.639642,0.2703,6.079,0,5
262,-3.1466,746.949133,0.2689,6.293,0,5
263,-202.0696,691.717852,0.2676,9.284,0,14
264,18.4417,470.341766,0.2663,15.583,0,1
265,-43.1635,723.922224,0.2649,6.327,0,7
266,-6.4851,712.286987,0.2636,4.950,1,4
267,8.7593,835.213257,0.2623,12.407,0,2
268,-388.8266,616.046309,0.2610,5.192,0,23
269,10.0000,767.695068,0.2597,0.000,0,1
270,19.4776,955.199829,0.2584,5.224,0,1
271,-598.7837,637.457827,0.2571,5.692,0,35
272,-446.3827,691.200556,0.2558,8.622,0,24
273,-51.6898,740.431234,0.2545,5.633,0,6
274,10.0000,854.068420,0.2532,0.000,0,1
275,8.4438,834.829915,0.2520,7.781,0,3
276,-124.5055,720.955524,0.2507,7.509,0,10
277,10.0000,649.832886,0.2495,0.000,0,1
278,18.7138,500.119110,0.2482,4.287,0,3
279,19.1519,505.355804,0.2470,4.240,0,2
280,-20.8501,507.597740,0.2457,4.250,0,4
281,19.6769,686.151978,0.2445,3.231,0,1
282,10.0000,630.976257,0.2433,0.000,0,1
283,8.4352,946.981649,0.2421,7.824,0,3
284,-105.0635,871.242855,0.2409,5.626,0,9
285,19.4806,1010.443481,0.2397,5.194,0,1
286,-268.7799,666.578174,0.2385,4.878,0,20
287,-730.8239,719.516085,0.2373,6.941,0,39
288,-5.9263,884.830505,0.2361,9.263,1,2
289,-179.4832,802.315582,0.2349,7.295,2,15
290,18.9561,454.679474,0.2337,10.439,0,1
291,-2.4045,765.701563,0.2326,8.015,0,5
292,8.9647,665.876129,0.2314,10.353,0,2
293,8.8421,709.316630,0.2302,5.790,0,3
294,-923.2713,800.867305,0.2291,7.079,0,50
295,5.8090,837.049622,0.2279,8.382,0,6
296,18.7561,460.897552,0.2268,12.439,0,1
297,-4.8129,1008.655772,0.2257,8.022,0,6
298,17.9168,854.415304,0.2245,6.944,0,3
299,19.4717,484.349274,0.2234,5.283,0,1
300,18.2202,789.580170,0.2223,5.933,0,3
301,-558.5135,715.164145,0.2212,8.513,0,27
302,10.0000,768.426758,0.2201,0.000,0,1
303,8.7479,749.583354,0.2190,6.261,0,3
304,-307.2108,765.581050,0.2179,5.151,0,18
305,19.6782,298.489929,0.2168,3.218,0,1
306,0.0000,526.254486,0.2157,0.000,0,2
307,-2.4065,611.833633,0.2146,8.022,0,5
308,10.0000,483.619293,0.2136,0.000,0,1
309,9.1630,836.920593,0.2125,8.370,0,2
310,9.0441,734.202464,0.2114,4.780,0,3
311,-126.9642,746.234876,0.2104,6.964,0,12
312,18.4319,949.526276,0.2093,7.841,0,2
313,-111.3801,523.791626,0.2083,7.975,1,9
314,-213.1073,728.010266,0.2072,8.738,0,15
315,-65.2834,752.428459,0.2062,6.604,0,8
316,19.1705,859.140015,0.2052,8.295,0,1
317,-165.0547,650.100544,0.2041,4.595,0,11
318,-758.9517,659.422456,0.2031,5.264,0,42
319,17.5047,695.518840,0.2021,8.318,0,3
320,19.1641,791.687683,0.2011,8.359,0,1
321,17.4846,864.299398,0.2001,8.385,0,3
322,-1042.6634,664.091943,0.1991,8.375,0,50
323,-1.4573,934.848053,0.1981,7.287,0,4
324,-929.3274,654.627693,0.1971,5.865,0,50
325,-576.0427,682.813352,0.1961,6.170,0,32
326,8.7603,506.344513,0.1951,12.397,0,2
327,17.4697,559.242010,0.1942,5.061,0,5
328,-919.2829,643.405590,0.1932,8.017,0,49
329,-522.6905,642.227470,0.1922,7.320,0,31
330,19.0543,785.873047,0.1913,4.729,0,2
331,18.7373,511.378571,0.1903,6.314,0,2
332,10.0000,575.016296,0.1893,0.000,0,1
333,17.9087,593.214162,0.1884,6.971,0,3
334,-65.5160,724.949720,0.1875,7.880,0,7
335,-33.7417,721.781873,0.1865,9.354,0,5
336,-200.2045,621.045070,0.1856,8.504,0,13
337,-397.8955,688.036049,0.1847,6.883,0,28
338,7.4084,549.513774,0.1837,12.958,0,3
339,18.7592,717.328308,0.1828,12.408,0,1
340,10.0000,935.950073,0.1819,0.000,0,1
341,-15.5356,709.363851,0.1810,5.356,1,3
342,-596.7903,647.336586,0.1801,5.597,0,34
343,9.1568,967.104451,0.1792,4.216,0,3
344,8.7545,481.947128,0.1783,12.455,0,2
345,17.9214,948.048889,0.1774,10.393,0,2
346,19.4781,925.518738,0.1765,5.219,0,1
347,10.0000,601.211975,0.1756,0.000,0,1
348,8.6373,518.879150,0.1748,6.814,0,3
349,-21.1060,744.508163,0.1739,5.530,0,4
350,-23.0524,727.632715,0.1730,6.105,0,5
351,-320.3652,760.125269,0.1721,5.183,0,21
352,19.4793,861.381531,0.1713,5.207,0,1
353,9.6785,888.211700,0.1704,3.215,0,2
354,-84.0898,734.023033,0.1696,5.112,0,8
355,-461.4137,650.303765,0.1687,7.648,0,28
356,18.0114,918.115397,0.1679,6.629,0,3
357,18.1275,655.311249,0.1670,9.362,0,2
358,8.9586,501.281563,0.1662,10.414,0,2
359,19.1589,815.846680,0.1654,8.411,0,1
360,-790.2295,685.727846,0.1646,5.950,0,43
361,-74.1957,518.468571,0.1637,5.994,0,8
362,-5.7119,866.064703,0.1629,11.424,0,5
363,19.1452,921.222015,0.1621,4.274,0,2
364,18.9662,1163.119385,0.1613,10.338,0,1
365,-136.5398,733.616013,0.1605,5.945,0,12
366,10.0000,893.078613,0.1597,0.000,0,1
367,17.9143,700.569824,0.1589,6.952,0,3
368,18.7274,672.938782,0.1581,4.242,0,3
369,-987.5956,738.182579,0.1573,5.749,0,50
370,8.8529,731.496379,0.1565,5.736,0,3
371,7.5634,657.566150,0.1557,6.092,0,5
372,19.2691,1174.991211,0.1549,7.309,0,1
373,-594.9010,669.206934,0.1542,8.300,0,33
374,19.5593,518.282104,0.1534,4.407,0,1
375,-44.4232,684.346405,0.1526,6.319,0,9
376,8.6357,684.700272,0.1519,4.548,0,4
377,10.0000,259.420258,0.1511,0.000,0,1
378,-212.3826,686.328482,0.1504,7.739,0,16
379,-271.6609,677.348970,0.1496,8.329,0,16
380,10.0000,709.519775,0.1489,0.000,0,1
381,18.4394,581.629150,0.1481,7.803,0,2
382,-63.0335,733.107247,0.1474,6.067,0,7
383,-33.0239,792.312604,0.1466,7.560,0,5
384,-99.0742,807.759161,0.1459,9.074,0,11
385,18.8412,814.639709,0.1452,5.794,0,2
386,17.9263,544.773224,0.1444,10.369,0,2
387,-701.7444,745.529198,0.1437,5.304,0,41
388,-45.1575,633.836728,0.1430,8.596,0,6
389,-598.5665,672.224123,0.1423,5.305,0,35
390,17.3925,586.572337,0.1416,8.692,0,3
391,18.8427,685.214706,0.1409,5.787,0,2
392,17.4136,829.736359,0.1402,12.932,0,2
393,18.9553,733.341064,0.1395,10.447,0,1
394,19.3606,878.182129,0.1388,6.394,0,1
395,-472.3115,686.050023,0.1381,6.183,1,28
396,16.3259,842.814856,0.1374,7.348,0,5
397,17.4101,654.322571,0.1367,12.949,0,2
398,18.8484,530.043915,0.1360,5.758,0,2
399,19.1583,757.604309,0.1353,4.208,0,2
400,18.8423,558.877686,0.1347,5.788,0,2
401,-393.0869,852.111904,0.1340,5.453,0,24
402,-13.2670,810.185822,0.1333,10.890,0,4
403,-1016.5355,818.692589,0.1326,8.699,0,50
404,18.9674,803.331360,0.1320,10.326,0,1
405,19.3712,882.494385,0.1313,6.288,0,1
406,-103.9925,913.394489,0.1307,3.992,0,10
407,19.2698,329.941040,0.1300,7.302,0,1
408,19.3687,636.687805,0.1294,6.313,0,1
409,-2.5960,769.249378,0.1287,12.980,0,4
410,-1.0378,912.998596,0.1281,10.378,0,3
411,-1032.3810,762.307701,0.1274,7.283,0,43
412,19.0495,1110.678619,0.1268,4.753,0,2
413,-11.0362,1021.739517,0.1262,10.362,0,4
414,10.0000,507.528473,0.1255,0.000,0,1
415,8.2316,617.340688,0.1249,8.842,0,3
416,8.7389,1057.028239,0.1243,6.306,0,3
417,-72.9439,1038.389465,0.1237,4.906,0,7
418,-812.9820,787.247102,0.1230,6.759,2,42
419,18.4229,503.525681,0.1224,7.886,0,2
420,19.4735,505.544891,0.1218,5.265,0,1
421,8.2095,923.126053,0.1212,5.968,0,4
422,9.5744,794.796173,0.1206,4.256,0,2
423,19.3684,700.960693,0.1200,6.316,0,1
424,19.4760,949.798584,0.1194,5.240,0,1
425,19.4762,1071.067627,0.1188,5.238,0,1
426,10.0000,697.330872,0.1182,0.000,0,1
427,-219.1769,728.819855,0.1176,7.647,0,15
428,8.9545,597.198593,0.1170,10.455,0,2
429,19.3637,621.455811,0.1164,6.363,0,1
430,19.4734,835.337158,0.1159,5.266,0,1
431,19.2340,1423.650635,0.1153,7.660,0,1
432,-331.5677,814.518778,0.1147,7.838,0,15
433,-394.6560,801.109957,0.1141,6.107,0,24
434,19.4711,753.820801,0.1136,5.289,0,1
435,-104.4413,590.022159,0.1130,4.935,0,9
436,-229.1874,862.995496,0.1124,6.125,0,15
437,9.5700,1101.855408,0.1119,4.300,0,2
438,-191.2730,683.655994,0.1113,4.243,0,10
439,19.3690,981.296631,0.1107,6.310,0,1
440,-247.8756,778.194813,0.1102,7.876,0,14
441,19.0709,951.970581,0.1096,9.291,0,1
442,17.6917,837.372416,0.1091,7.694,0,3
443,0.0000,680.557800,0.1085,0.000,0,2
444,-1325.7515,792.549122,0.1080,7.189,0,50
445,7.9196,1197.845418,0.1075,10.402,0,3
446,10.0000,1710.835571,0.1069,0.000,0,1
447,0.0000,1031.056396,0.1064,0.000,0,2
448,-398.2164,986.629045,0.1059,9.108,0,22
449,-1.4699,662.995621,0.1053,7.350,0,4
450,18.7523,1308.053711,0.1048,12.477,0,1
451,-66.0445,691.500186,0.1043,6.716,0,9
452,-813.5644,879.468910,0.1038,7.806,0,43
453,19.4792,813.118774,0.1032,5.208,0,1
454,18.6311,1048.098816,0.1027,6.844,0,2
455,-955.4518,794.409438,0.1022,4.446,1,50
456,16.7501,885.982373,0.1017,6.500,0,5
457,-1049.0158,819.868976,0.1012,6.134,0,50
458,8.6312,937.091476,0.1007,4.563,0,4
459,-44.8235,774.258575,0.1002,6.891,0,7
460,10.0000,912.593689,0.0997,0.000,0,1
461,18.1144,1117.369507,0.0992,6.285,0,3
462,-409.3807,889.672126,0.0987,8.426,0,26
463,-956.8440,974.520995,0.0982,5.478,0,50
464,-288.7918,890.271290,0.0977,4.627,0,19
465,19.1561,1281.937531,0.0972,4.220,0,2
466,19.1677,827.301147,0.0967,8.323,0,1
467,18.6264,789.754028,0.0962,6.868,0,2
468,16.8699,1118.890045,0.0958,7.825,0,4
469,17.9189,1098.226624,0.0953,6.937,0,3
470,-997.6672,907.482609,0.0948,9.697,1,50
471,-1080.1927,786.338232,0.0943,7.212,0,50
472,19.1575,598.793945,0.0939,8.425,0,1
473,17.9199,715.515177,0.0934,6.934,0,3
474,8.3056,798.187515,0.0929,5.648,0,4
475,-331.7606,882.511667,0.0925,8.821,1,19
476,-935.1088,764.376226,0.0920,5.124,0,50
477,19.1598,518.977539,0.0915,4.201,0,2
478,-1098.9174,783.138669,0.0911,8.262,0,50
479,-315.3021,756.325002,0.0906,8.501,0,20
480,-257.0802,821.920916,0.0902,7.550,1,17
481,10.0000,756.010071,0.0897,0.000,0,1
482,-523.6656,920.018474,0.0893,8.161,0,29
483,8.7292,760.320079,0.0888,6.354,0,3
484,-31.6838,891.579852,0.0884,4.210,0,5
485,18.8520,966.725372,0.0879,5.740,0,2
486,-75.8336,815.072281,0.0875,8.334,0,8
487,-126.2223,743.549025,0.0871,8.889,0,9
488,10.0000,576.255920,0.0866,0.000,0,1
489,17.9053,833.405823,0.0862,10.474,0,2
490,9.4786,948.689117,0.0858,5.214,0,2
491,18.0057,821.539734,0.0853,6.648,0,3
492,-763.9807,785.889441,0.0849,6.635,0,32
493,18.4228,423.945099,0.0845,7.886,0,2
494,9.2721,848.198334,0.0841,7.279,0,2
495,9.0406,718.090841,0.0836,4.797,0,3
496,19.1539,827.367065,0.0832,4.230,0,2
497,-98.0001,684.146317,0.0828,11.429,0,8
498,19.3646,1162.758545,0.0824,6.354,0,1
499,-502.2131,825.571317,0.0820,7.660,0,29
500,19.0386,507.457642,0.0816,4.807,0,2
501,8.7510,534.210571,0.0812,12.490,0,2
502,-101.2575,917.944344,0.0808,7.822,1,8
503,-113.2076,1073.485345,0.0804,8.019,0,9
504,-32.6790,1060.570569,0.0800,6.697,0,5
505,-66.5489,872.352277,0.0796,9.356,0,7
506,-198.8594,904.627757,0.0792,7.383,0,15
507,8.0050,825.877157,0.0788,9.975,0,3
508,-0.6525,1198.268351,0.0784,6.525,0,3
509,10.0000,599.754395,0.0780,0.000,0,1
510,-707.9378,931.405560,0.0776,10.473,1,42
511,8.3856,769.183975,0.0772,5.381,0,4
512,-23.1084,954.979614,0.0768,7.771,0,4
513,-86.1371,950.609521,0.0764,6.819,0,9
514,-273.3001,800.349117,0.0760,12.200,1,15
515,2.8887,826.864441,0.0757,10.556,1,2
516,-46.4928,1136.563137,0.0753,9.275,0,7
517,18.2766,757.465190,0.0749,5.745,0,3
518,-443.4402,912.018376,0.0745,9.600,0,23
519,17.3316,1292.429118,0.0742,8.895,0,3
520,18.6607,970.920532,0.0738,6.697,0,2
521,19.2544,791.808105,0.0734,7.456,0,1
522,-305.1907,821.590562,0.0731,9.264,1,17
523,-49.5942,556.569784,0.0727,9.188,1,6
524,19.5551,761.299561,0.0723,4.449,0,1
525,16.4006,1126.493683,0.0720,8.998,0,4
526,10.0000,724.136475,0.0716,0.000,0,1
527,-274.8399,771.046958,0.0712,8.729,0,17
528,-107.2176,902.798724,0.0709,7.218,0,10
529,19.0454,921.084473,0.0705,9.546,0,1
530,-238.1046,737.549903,0.0702,4.435,1,13
531,-11.4685,833.456258,0.0698,7.342,0,3
532,-170.9159,1017.912985,0.0695,9.924,0,13
533,-984.6845,977.604206,0.0691,7.708,0,50
534,19.3258,897.967834,0.0688,6.742,0,1
535,19.2238,1463.042694,0.0684,3.881,0,2
536,18.7477,1289.783569,0.0681,12.523,0,1
537,-352.5751,1029.866955,0.0678,3.679,0,16
538,-376.3952,1139.837248,0.0674,10.930,0,21
539,10.0000,948.552490,0.0671,0.000,0,1
540,-628.8216,1081.150154,0.0668,7.684,3,33
541,18.8904,791.434021,0.0664,5.548,0,2
542,-268.5257,993.900813,0.0661,7.514,1,18
543,18.9368,664.619080,0.0658,5.316,0,2
544,19.5414,788.213928,0.0654,4.586,0,1
