episode,reward,loss,epsilon,avg_delay,drops,steps
1,-153.8106,0.000000,0.9950,10.624,0,13
2,19.6839,0.000000,0.9900,3.161,0,1
3,18.8563,0.000000,0.9851,5.719,0,2
4,-826.4982,49.471954,0.9801,6.428,1,49
5,-5.0389,1131.326451,0.9752,7.198,0,7
6,18.9694,1974.394043,0.9704,10.306,0,1
7,19.6813,1471.325317,0.9655,3.187,0,1
8,-967.4007,933.770895,0.9607,6.524,0,50
9,-487.1515,435.556261,0.9559,6.076,1,28
10,-62.4921,397.381592,0.9511,8.307,0,7
11,-134.4757,1338.608121,0.9464,5.595,0,11
12,-87.0093,985.991733,0.9416,7.788,0,11
13,-282.7271,1016.577493,0.9369,6.698,0,20
14,-52.5020,880.179874,0.9322,5.004,0,8
15,-193.8630,1024.252279,0.9276,5.519,0,12
16,-20.3165,1002.601237,0.9229,3.165,0,3
17,18.4580,1154.939941,0.9183,15.420,0,1
18,-253.6867,993.674684,0.9137,8.051,0,19
19,8.6327,878.938797,0.9092,4.558,0,4
20,-43.0122,1109.062205,0.9046,5.020,0,6
21,-107.5325,1121.063454,0.9001,6.848,0,11
22,-371.6326,1126.681571,0.8956,6.653,1,25
23,16.9000,1236.885910,0.8911,7.750,0,4
24,18.4547,619.511963,0.8867,15.453,0,1
25,17.1799,1147.442786,0.8822,5.640,0,5
26,-2.8043,1410.630890,0.8778,7.011,0,4
27,-175.8611,1130.326214,0.8734,7.241,1,16
28,-23.8331,907.060015,0.8691,5.476,0,7
29,-201.5002,1178.490940,0.8647,7.667,0,16
30,-355.7376,1014.062820,0.8604,6.842,0,25
31,-67.6343,1393.997035,0.8561,4.391,1,7
32,-887.1863,1350.016288,0.8518,6.997,1,50
33,-85.4011,1280.617743,0.8475,6.751,0,10
34,-955.6823,1289.871626,0.8433,7.135,1,50
35,-471.4563,1215.016206,0.8391,6.365,0,28
36,-22.8270,1643.100342,0.8349,5.654,0,5
37,-148.3033,1235.996831,0.8307,6.387,0,13
38,-322.0565,1358.761331,0.8266,6.698,0,23
39,19.2812,1315.548950,0.8224,7.188,0,1
40,-109.1045,1421.495992,0.8183,7.587,0,12
41,-86.5666,1492.310214,0.8142,7.296,0,11
42,-437.2034,1409.224142,0.8102,6.881,0,29
43,10.0000,928.674500,0.8061,0.000,0,1
44,-237.5935,1423.772129,0.8021,6.903,0,16
45,-23.7107,1558.570996,0.7981,7.421,0,5
46,-54.6041,1395.487213,0.7941,6.577,0,8
47,-667.4923,1497.119798,0.7901,6.479,0,36
48,-298.4274,1504.394390,0.7862,6.020,0,19
49,-668.9687,1483.193228,0.7822,7.050,1,39
50,9.5801,1298.594971,0.7783,4.199,0,2
51,18.4482,1169.551849,0.7744,7.759,0,2
52,-2.6920,2142.355957,0.7705,6.730,0,4
53,10.0000,2430.013672,0.7667,0.000,0,1
54,-291.4651,1663.127314,0.7629,5.733,0,22
55,-551.7405,1714.564150,0.7590,8.362,0,33
56,19.1660,1982.710510,0.7553,4.170,0,2
57,-966.5417,1629.798710,0.7515,6.635,0,50
58,-44.3448,1940.986865,0.7477,8.690,0,5
59,17.4971,1632.125387,0.7440,8.343,0,3
60,-4.2327,2076.579980,0.7403,8.465,0,5
61,-146.2289,1789.429331,0.7366,6.229,0,12
62,19.1698,952.597046,0.7329,8.302,0,1
63,-540.4705,1765.692228,0.7292,8.529,0,32
64,3.1379,1733.525024,0.7256,9.310,1,2
65,19.2421,1953.436646,0.7219,7.579,0,1
66,-23.5228,1708.199870,0.7183,5.871,0,6
67,-846.4262,1674.534491,0.7147,8.270,1,46
68,-552.1975,1777.705936,0.7112,6.529,0,35
69,-24.2299,1795.577026,0.7076,8.460,0,5
70,17.4178,1586.087463,0.7041,12.911,0,2
71,-180.0571,1714.784765,0.7005,7.184,0,17
72,-81.7438,1778.706335,0.6970,8.430,1,10
73,19.2550,1782.637329,0.6936,3.725,0,2
74,-97.0561,1865.245639,0.6901,7.056,0,11
75,19.1682,1538.292236,0.6866,8.318,0,1
76,-73.8219,1802.281102,0.6832,9.555,0,7
77,-167.6208,1525.266327,0.6798,5.443,0,16
78,-207.1522,1607.468513,0.6764,7.152,0,16
79,-218.0507,1840.497314,0.6730,5.367,0,18
80,-285.8066,1803.975699,0.6696,7.903,0,21
81,19.5831,1654.263428,0.6663,4.169,0,1
82,7.3015,1668.638135,0.6630,6.746,0,5
83,10.0000,1994.144409,0.6597,0.000,0,1
84,10.0000,2310.387695,0.6564,0.000,0,1
85,18.7632,2150.312256,0.6531,12.368,0,1
86,-12.4105,1664.282813,0.6498,6.026,0,5
87,-22.1800,2455.360571,0.6466,7.267,0,5
88,9.2803,1874.864075,0.6433,7.197,0,2
89,-918.1487,1838.099974,0.6401,6.255,0,50
90,18.8492,1118.198181,0.6369,5.754,0,2
91,-108.8759,1809.685415,0.6337,8.069,0,13
92,10.0000,1990.277954,0.6306,0.000,0,1
93,10.0000,2121.651855,0.6274,0.000,0,1
94,-147.1264,2067.577259,0.6243,10.181,0,11
95,-387.5532,1638.439687,0.6211,8.777,0,23
96,9.5732,1867.019714,0.6180,4.268,0,2
97,6.1876,1704.156616,0.6149,9.531,0,5
98,-54.1224,2008.979019,0.6119,8.245,0,8
99,-60.4203,1826.742090,0.6088,4.203,0,5
100,-64.0461,2144.449982,0.6058,6.743,0,8
101,19.2805,864.350098,0.6027,7.195,0,1
102,-74.4505,1500.404853,0.5997,7.417,0,9
103,-304.4303,1684.866013,0.5967,7.384,0,16
104,-240.2546,1636.197823,0.5937,9.322,0,16
105,-42.9001,1687.184743,0.5908,7.250,0,6
106,-1009.5491,1902.651971,0.5878,7.387,0,50
107,-253.3820,1793.735284,0.5849,6.691,0,20
108,18.0249,1803.982585,0.5820,6.584,0,3
109,18.7509,2275.752930,0.5790,6.246,0,2
110,-1.0313,1722.636922,0.5762,10.313,0,3
111,-271.9824,1775.751934,0.5733,7.048,0,19
112,-34.9405,1689.489705,0.5704,9.881,0,6
113,18.6524,1798.415588,0.5676,6.738,0,2
114,-83.8834,1576.835007,0.5647,4.854,0,8
115,-103.3028,1540.059082,0.5619,8.257,0,8
116,-1001.2908,1437.873972,0.5591,5.603,0,50
117,-42.1677,1372.131055,0.5563,7.226,0,5
118,-73.0077,1700.903824,0.5535,6.015,0,8
119,-634.8097,1372.576730,0.5507,6.012,0,29
120,-21.9835,1411.920181,0.5480,4.959,0,4
121,9.2771,1533.643250,0.5452,7.229,0,2
122,-12.3995,1293.835864,0.5425,5.999,0,5
123,-116.5934,1471.310465,0.5398,5.994,0,12
124,19.2376,1813.479614,0.5371,7.624,0,1
125,7.6229,1295.880829,0.5344,7.924,0,4
126,-182.2377,1523.388418,0.5318,5.567,1,13
127,-123.8522,1442.139926,0.5291,5.503,0,11
128,-24.3736,1267.951772,0.5264,7.289,0,6
129,15.1127,1604.132751,0.5238,6.109,0,8
130,10.0000,2039.046631,0.5212,0.000,0,1
131,-606.8390,1494.118551,0.5186,6.882,0,39
132,-45.9180,1649.080399,0.5160,7.397,0,8
133,-893.0123,1616.484596,0.5134,6.878,0,50
134,-117.1807,1613.049772,0.5108,7.181,0,13
135,-55.9246,1248.881317,0.5083,6.583,0,10
136,-77.0658,1877.686145,0.5058,7.851,0,10
137,19.5792,1921.377686,0.5032,4.208,0,1
138,-94.5091,1722.690267,0.5007,7.515,0,9
139,-405.6251,1534.029408,0.4982,7.102,0,27
140,-907.9480,1669.846949,0.4957,6.590,1,50
141,-115.6946,1614.769609,0.4932,5.695,0,11
142,-64.4644,1400.755898,0.4908,7.441,0,8
143,-44.0927,1532.606458,0.4883,5.116,0,10
144,-35.5017,1327.583944,0.4859,6.877,0,9
145,18.8533,1328.959900,0.4834,5.733,0,2
146,-12.7506,1618.779712,0.4810,6.877,0,5
147,-3.1144,1774.917517,0.4786,6.229,0,5
148,-369.4542,1462.017967,0.4762,7.482,0,27
149,-13.3194,1621.345572,0.4738,5.532,0,7
150,19.3766,1817.708252,0.4715,6.234,0,1
151,-85.6894,1554.875900,0.4691,7.112,0,8
152,-77.3229,1443.936890,0.4668,6.657,0,12
153,-87.0230,1370.804122,0.4644,6.385,0,11
154,-94.1893,1500.579030,0.4621,6.982,0,9
155,-199.3603,1542.827372,0.4598,6.686,0,15
156,-147.6737,1556.987244,0.4575,7.674,0,12
157,-44.3569,1298.128291,0.4552,7.261,0,6
158,-676.2391,1598.339972,0.4529,7.092,0,40
159,-909.3238,1460.279709,0.4507,5.865,0,50
160,18.9631,1662.929932,0.4484,10.369,0,1
161,9.4771,1718.143127,0.4462,5.229,0,2
162,-331.7668,1707.917056,0.4440,5.603,0,23
163,-140.9387,1393.333603,0.4417,4.694,0,8
164,-45.9109,1597.019796,0.4395,8.444,0,9
165,-66.7394,1478.271140,0.4373,7.488,0,11
166,-325.2854,1639.775311,0.4351,6.948,0,23
167,19.0741,1459.015503,0.4330,9.259,0,1
168,-25.3879,1792.179478,0.4308,7.697,0,7
169,-126.5744,1549.932692,0.4286,5.057,0,13
170,-2.6935,1543.762421,0.4265,6.734,0,4
171,-316.4638,1389.385386,0.4244,5.876,0,18
172,8.8565,1568.794556,0.4223,5.718,0,3
173,19.3761,1405.391357,0.4201,6.239,0,1
174,-886.8790,1566.483736,0.4180,8.884,0,40
175,-49.5994,1415.848511,0.4159,9.599,0,10
176,-22.8197,1672.489787,0.4139,4.699,0,6
177,-108.6983,1728.166513,0.4118,6.691,0,13
178,-504.3011,1458.074137,0.4097,7.364,0,33
179,-83.5992,1637.597222,0.4077,5.142,0,9
180,-846.1620,1525.014639,0.4057,6.885,0,46
181,-62.8976,1685.867208,0.4036,4.829,0,6
182,-53.5370,1445.391457,0.4016,5.053,0,8
183,4.0520,1929.383850,0.3996,4.740,1,2
184,-942.1815,1426.988068,0.3976,5.281,0,50
185,-34.5436,1494.827494,0.3956,9.087,0,6
186,-443.0301,1702.407096,0.3936,6.060,0,21
187,-502.1950,1731.682181,0.3917,7.317,0,21
188,-152.1894,1681.647772,0.3897,7.298,0,10
189,-1.4609,2023.212484,0.3878,4.870,0,3
190,-679.8911,1639.397268,0.3858,6.594,0,32
191,19.1688,980.428284,0.3839,8.312,0,1
192,-32.1173,1684.260083,0.3820,5.293,0,5
193,-20.5165,1778.236003,0.3801,5.165,0,3
194,10.0000,2061.468262,0.3782,0.000,0,1
195,0.0000,1152.805359,0.3763,0.000,0,2
196,-44.5746,1605.908554,0.3744,7.624,0,8
197,-1001.2245,1569.888733,0.3725,5.896,0,50
198,-3.4054,1150.718547,0.3707,8.514,0,6
199,-11.8909,1408.604350,0.3688,6.303,0,6
200,-151.2952,1275.701714,0.3670,6.476,0,9
201,-52.1336,1737.635777,0.3651,5.334,0,7
202,0.0000,1709.248047,0.3633,0.000,0,2
203,-20.0000,1790.513733,0.3615,0.000,0,4
204,19.3548,1321.242188,0.3597,6.452,0,1
205,-297.3529,1664.036852,0.3579,4.596,0,19
206,-703.7876,1563.984250,0.3561,6.061,1,38
207,19.0619,1900.534668,0.3543,9.381,0,1
208,19.1589,1691.818726,0.3525,4.206,0,2
209,-115.7870,1586.632346,0.3508,5.787,0,11
