episode,reward,loss,epsilon,avg_delay,drops,steps
125,17.5096,0.000000,0.0000,49.808,0,4
126,-10.0000,0.000000,0.0000,0.000,0,1
127,17.1329,0.000000,0.0000,57.342,0,6
128,17.9219,0.000000,0.0000,41.563,0,4
129,-10.5710,0.000000,0.0000,11.421,0,2
130,-11.3383,0.000000,0.0000,26.765,0,3
131,19.4070,0.000000,0.0000,11.861,0,2
132,18.8358,0.000000,0.0000,23.284,0,2
133,18.9537,0.000000,0.0000,20.925,0,2
134,19.1835,0.000000,0.0000,16.331,0,3
135,19.1017,0.000000,0.0000,17.966,0,3
136,19.1512,0.000000,0.0000,16.975,0,2
137,-10.6362,0.000000,0.0000,12.725,0,2
138,19.5983,0.000000,0.0000,8.033,0,2
139,19.5473,0.000000,0.0000,9.054,0,2
140,-10.0000,0.000000,0.0000,0.000,0,1
141,18.3733,0.000000,0.0000,32.534,0,3
142,19.3846,0.000000,0.0000,12.307,0,2
143,19.6556,0.000000,0.0000,6.887,0,2
144,-10.9306,0.000000,0.0000,18.612,0,3
145,19.0638,0.000000,0.0000,18.725,0,3
146,17.8347,0.000000,0.0000,43.307,0,3
147,-10.6083,0.000000,0.0000,12.167,0,2
148,19.5203,0.000000,0.0000,9.594,0,2
149,-11.3727,0.000000,0.0000,27.455,0,2
150,-10.6870,0.000000,0.0000,13.741,0,2
151,19.4873,0.000000,0.0000,10.254,0,2
152,18.9594,0.000000,0.0000,20.812,0,3
153,-10.0000,0.000000,0.0000,0.000,0,1
154,-12.4497,0.000000,0.0000,48.995,0,3
155,-11.3430,0.000000,0.0000,26.860,0,3
156,19.5036,0.000000,0.0000,9.928,0,2
157,17.4012,0.000000,0.0000,51.976,0,4
158,18.2564,0.000000,0.0000,34.872,0,4
159,19.4334,0.000000,0.0000,11.332,0,2
160,19.0313,0.000000,0.0000,19.374,0,2
161,18.9004,0.000000,0.0000,21.991,0,2
162,18.4200,0.000000,0.0000,31.600,0,3
163,18.6829,0.000000,0.0000,26.342,0,3
164,18.2229,0.000000,0.0000,35.543,0,3
165,19.0861,0.000000,0.0000,18.277,0,3
166,18.4820,0.000000,0.0000,30.360,0,3
167,18.9076,0.000000,0.0000,21.848,0,2
168,19.7087,0.000000,0.0000,5.826,0,2
169,18.7876,0.000000,0.0000,24.249,0,3
170,-11.1374,0.000000,0.0000,22.748,0,2
171,19.0281,0.000000,0.0000,19.439,0,2
172,-11.1461,0.000000,0.0000,22.921,0,2
173,-11.3920,0.000000,0.0000,27.840,0,3
174,17.9765,0.000000,0.0000,40.471,0,4
175,18.5343,0.000000,0.0000,29.313,0,3
176,17.5712,0.000000,0.0000,48.577,0,3
177,19.2565,0.000000,0.0000,14.871,0,2
178,-10.7718,0.000000,0.0000,15.436,0,2
179,17.6370,0.000000,0.0000,47.259,0,3
180,18.6756,0.000000,0.0000,26.488,0,2
181,19.2143,0.000000,0.0000,15.713,0,2
182,18.5678,0.000000,0.0000,28.645,0,2
183,16.6080,0.000000,0.0000,67.841,0,5
184,18.4403,0.000000,0.0000,31.193,0,4
185,-12.9792,0.000000,0.0000,59.584,0,5
186,18.5753,0.000000,0.0000,28.495,0,3
187,18.7235,0.000000,0.0000,25.531,0,2
188,18.6130,0.000000,0.0000,27.740,0,3
189,17.2032,0.000000,0.0000,55.935,0,4
190,19.0425,0.000000,0.0000,19.150,0,3
191,-10.8359,0.000000,0.0000,16.719,0,2
192,19.3670,0.000000,0.0000,12.660,0,2
193,18.7946,0.000000,0.0000,24.108,0,3
194,16.8298,0.000000,0.0000,63.403,0,4
195,-12.0746,0.000000,0.0000,41.491,0,3
196,19.3625,0.000000,0.0000,12.750,0,2
197,-10.0000,0.000000,0.0000,0.000,0,1
198,18.9418,0.000000,0.0000,21.165,0,2
199,18.9945,0.000000,0.0000,20.111,0,2
200,-10.0000,0.000000,0.0000,0.000,0,1
201,16.7482,0.000000,0.0000,65.037,0,4
202,-13.7517,0.000000,0.0000,75.035,0,4
203,17.2902,0.000000,0.0000,54.196,0,3
204,14.7121,0.000000,0.0000,105.758,0,6
205,18.5502,0.000000,0.0000,28.996,0,3
206,17.6713,0.000000,0.0000,46.573,0,4
207,19.3032,0.000000,0.0000,13.936,0,2
208,19.1875,0.000000,0.0000,16.249,0,2
209,19.3406,0.000000,0.0000,13.187,0,2
210,17.4303,0.000000,0.0000,51.394,0,3
211,-12.5833,0.000000,0.0000,51.666,0,2
212,18.9725,0.000000,0.0000,20.551,0,3
213,-11.2652,0.000000,0.0000,25.305,0,2
214,19.3091,0.000000,0.0000,13.818,0,2
215,19.2986,0.000000,0.0000,14.028,0,2
216,-11.6176,0.000000,0.0000,32.352,0,2
217,-10.0000,0.000000,0.0000,0.000,0,1
218,19.4597,0.000000,0.0000,10.806,0,2
219,-10.6250,0.000000,0.0000,12.500,0,2
220,18.6162,0.000000,0.0000,27.675,0,3
221,-10.0000,0.000000,0.0000,0.000,0,1
222,19.3526,0.000000,0.0000,12.948,0,2
223,19.6106,0.000000,0.0000,7.787,0,2
224,18.2049,0.000000,0.0000,35.901,0,3
225,18.8193,0.000000,0.0000,23.615,0,2
226,19.2957,0.000000,0.0000,14.087,0,2
227,17.8559,0.000000,0.0000,42.881,0,3
228,-11.3443,0.000000,0.0000,26.885,0,2
229,17.8521,0.000000,0.0000,42.958,0,3
230,-10.0000,0.000000,0.0000,0.000,0,1
231,-10.0000,0.000000,0.0000,0.000,0,1
232,18.8600,0.000000,0.0000,22.801,0,3
233,18.6145,0.000000,0.0000,27.710,0,3
234,-10.0000,0.000000,0.0000,0.000,0,1
235,17.1647,0.000000,0.0000,56.707,0,4
236,-12.5070,0.000000,0.0000,50.140,0,2
237,18.6642,0.000000,0.0000,26.716,0,3
238,17.1290,0.000000,0.0000,57.419,0,4
239,19.2353,0.000000,0.0000,15.293,0,2
240,19.1093,0.000000,0.0000,17.814,0,2
241,18.2383,0.000000,0.0000,35.234,0,2
242,-14.4415,0.000000,0.0000,88.830,0,4
243,-11.1547,0.000000,0.0000,23.095,0,3
244,19.2194,0.000000,0.0000,15.613,0,2
245,-10.0000,0.000000,0.0000,0.000,0,1
246,-10.0000,0.000000,0.0000,0.000,0,1
247,17.3909,0.000000,0.0000,52.182,0,4
248,18.9516,0.000000,0.0000,20.967,0,2
249,-10.0000,0.000000,0.0000,0.000,0,1
250,18.8526,0.000000,0.0000,22.947,0,2
251,-13.2117,0.000000,0.0000,64.235,0,4
252,-10.8133,0.000000,0.0000,16.265,0,2
253,19.1858,0.000000,0.0000,16.285,0,2
254,-10.0000,0.000000,0.0000,0.000,0,1
255,-12.2157,0.000000,0.0000,44.314,0,2
256,17.3962,0.000000,0.0000,52.077,0,3
257,17.3613,0.000000,0.0000,52.774,0,4
258,17.6421,0.000000,0.0000,47.158,0,3
259,-12.5865,0.000000,0.0000,51.729,0,2
260,18.6732,0.000000,0.0000,26.537,0,2
261,15.8129,0.000000,0.0000,83.742,0,4
262,18.3624,0.000000,0.0000,32.752,0,3
263,18.6181,0.000000,0.0000,27.638,0,3
264,-11.8809,0.000000,0.0000,37.618,0,3
265,-10.0000,0.000000,0.0000,0.000,0,1
266,17.2026,0.000000,0.0000,55.948,0,5
267,-12.0513,0.000000,0.0000,41.025,0,2
