episode,reward,loss,epsilon,avg_delay,drops,steps
1,-11.7667,0.000000,0.0000,35.334,0,3
2,-12.5583,0.000000,0.0000,51.167,0,3
3,19.7138,0.000000,0.0000,5.724,0,2
4,-11.5418,0.000000,0.0000,30.836,0,2
5,18.9363,0.000000,0.0000,21.274,0,3
6,-12.7284,0.000000,0.0000,54.569,0,4
7,-10.7039,0.000000,0.0000,14.077,0,2
8,-11.3519,0.000000,0.0000,27.039,0,2
9,-11.0064,0.000000,0.0000,20.128,0,2
10,-11.8030,0.000000,0.0000,36.060,0,3
11,-12.1646,0.000000,0.0000,43.292,0,5
12,-11.3281,0.000000,0.0000,26.561,0,2
13,19.2399,0.000000,0.0000,15.202,0,3
14,-12.3497,0.000000,0.0000,46.995,0,4
15,19.5143,0.000000,0.0000,9.713,0,2
16,-11.6340,0.000000,0.0000,32.680,0,2
17,18.6567,0.000000,0.0000,26.866,0,4
18,19.1455,0.000000,0.0000,17.089,0,2
19,19.4851,0.000000,0.0000,10.298,0,2
20,-11.2241,0.000000,0.0000,24.482,0,3
21,-11.7564,0.000000,0.0000,35.128,0,3
22,17.8898,0.000000,0.0000,42.204,0,3
23,18.3548,0.000000,0.0000,32.904,0,2
24,-13.5808,0.000000,0.0000,71.616,0,4
25,19.0099,0.000000,0.0000,19.802,0,2
26,-12.2030,0.000000,0.0000,44.060,0,3
27,-11.8508,0.000000,0.0000,37.015,0,3
28,17.8908,0.000000,0.0000,42.183,0,3
29,18.8727,0.000000,0.0000,22.546,0,4
30,-11.8799,0.000000,0.0000,37.599,0,4
31,19.5902,0.000000,0.0000,8.195,0,2
32,-13.8582,0.000000,0.0000,77.163,0,4
33,-12.3341,0.000000,0.0000,46.681,0,3
34,-11.6264,0.000000,0.0000,32.528,0,3
35,19.2672,0.000000,0.0000,14.656,0,2
36,19.5698,0.000000,0.0000,8.603,0,2
37,-13.3498,0.000000,0.0000,66.995,0,2
38,-10.8562,0.000000,0.0000,17.125,0,2
39,-11.4567,0.000000,0.0000,29.134,0,3
40,-10.9653,0.000000,0.0000,19.305,0,2
41,17.2681,0.000000,0.0000,54.638,0,5
42,19.6758,0.000000,0.0000,6.485,0,2
43,-11.8936,0.000000,0.0000,37.872,0,2
44,-11.3387,0.000000,0.0000,26.775,0,2
45,-11.3318,0.000000,0.0000,26.635,0,3
46,19.6320,0.000000,0.0000,7.360,0,2
47,-11.5291,0.000000,0.0000,30.582,0,2
48,-10.0000,0.000000,0.0000,0.000,0,1
49,19.5406,0.000000,0.0000,9.188,0,2
50,-11.5373,0.000000,0.0000,30.746,0,3
51,19.2809,0.000000,0.0000,14.381,0,2
52,-11.3304,0.000000,0.0000,26.608,0,3
53,-11.1863,0.000000,0.0000,23.725,0,2
54,-10.0000,0.000000,0.0000,0.000,0,1
55,-11.4046,0.000000,0.0000,28.093,0,2
56,-11.7866,0.000000,0.0000,35.732,0,3
57,-10.4754,0.000000,0.0000,9.508,0,2
58,18.5173,0.000000,0.0000,29.654,0,3
59,19.6429,0.000000,0.0000,7.143,0,2
60,18.2116,0.000000,0.0000,35.768,0,5
